18,30,12,1852,2016-01-08,7,323
18,30,12,1852,2016-01-07,6,322
18,30,12,1852,2016-01-04,3,319
18,30,12,1852,2016-01-01,0,316
13,28,4,1538,2016-01-01,0,316
13,28,4,1538,2016-01-02,1,317
13,28,4,1538,2016-01-03,2,318
13,28,4,1538,2016-01-04,3,319
13,28,4,1538,2016-01-06,5,321
13,28,4,1538,2016-01-07,6,322
13,28,4,1538,2016-01-08,7,323
13,28,4,1538,2016-01-09,8,324
13,28,4,1538,2016-01-10,9,325
13,28,4,1538,2016-01-11,10,326
13,28,4,1538,2016-01-12,11,327
13,28,4,1538,2016-01-13,12,328
13,28,4,1538,2016-01-14,13,329
13,28,4,1538,2016-01-15,14,330
13,28,4,1538,2016-01-16,15,331
13,28,4,1538,2016-01-17,16,332
13,28,4,1538,2016-01-18,17,333
13,28,4,1538,2016-01-20,19,335
13,28,4,1538,2016-01-22,21,337
13,28,4,1538,2016-01-25,24,340
13,28,4,1538,2016-01-26,25,341
13,28,4,1538,2016-01-28,27,343
13,28,4,1538,2016-01-29,28,344
3,25,4,1122,2016-01-01,0,316
3,25,4,1122,2016-01-02,1,317
3,25,4,1122,2016-01-03,2,318
3,25,4,1122,2016-01-04,3,319
3,25,4,1122,2016-01-05,4,320
3,25,4,1122,2016-01-07,6,322
3,25,4,1122,2016-01-08,7,323
3,25,4,1122,2016-01-09,8,324
3,25,4,1122,2016-01-10,9,325
3,25,4,1122,2016-01-11,10,326
3,25,4,1122,2016-01-12,11,327
3,25,4,1122,2016-01-13,12,328
3,25,4,1122,2016-01-15,14,330
3,25,4,1122,2016-01-16,15,331
3,25,4,1122,2016-01-17,16,332
3,25,4,1122,2016-01-18,17,333
3,25,4,1122,2016-01-19,18,334
3,25,4,1122,2016-01-20,19,335
3,25,4,1122,2016-01-22,21,337
3,25,4,1122,2016-01-23,22,338
3,25,4,1122,2016-01-24,23,339
3,25,4,1122,2016-01-25,24,340
3,25,4,1122,2016-01-28,27,343
3,13,10,156,2016-01-01,0,316
3,13,10,156,2016-01-02,1,317
3,13,10,156,2016-01-03,2,318
3,13,10,156,2016-01-04,3,319
3,13,10,156,2016-01-06,5,321
3,13,10,156,2016-01-07,6,322
3,13,10,156,2016-01-08,7,323
3,13,10,156,2016-01-09,8,324
3,13,10,156,2016-01-10,9,325
3,13,10,156,2016-01-11,10,326
3,13,10,156,2016-01-12,11,327
3,13,10,156,2016-01-13,12,328
3,13,10,156,2016-01-14,13,329
3,13,10,156,2016-01-15,14,330
3,13,10,156,2016-01-16,15,331
3,13,10,156,2016-01-17,16,332
3,13,10,156,2016-01-18,17,333
3,13,10,156,2016-01-20,19,335
3,13,10,156,2016-01-21,20,336
3,13,10,156,2016-01-22,21,337
3,13,10,156,2016-01-23,22,338
3,13,10,156,2016-01-24,23,339
3,13,10,156,2016-01-25,24,340
3,13,10,156,2016-01-26,25,341
3,13,10,156,2016-01-27,26,342
3,13,10,156,2016-01-29,28,344
3,13,10,31,2016-01-01,0,316
3,13,10,31,2016-01-02,1,317
3,13,10,31,2016-01-03,2,318
3,13,10,31,2016-01-04,3,319
3,13,10,31,2016-01-06,5,321
3,13,10,31,2016-01-07,6,322
3,13,10,31,2016-01-08,7,323
3,13,10,31,2016-01-09,8,324
3,13,10,31,2016-01-10,9,325
3,13,10,31,2016-01-11,10,326
3,13,10,31,2016-01-12,11,327
3,13,10,31,2016-01-13,12,328
3,13,10,31,2016-01-14,13,329
3,13,10,31,2016-01-15,14,330
3,13,10,31,2016-01-16,15,331
3,13,10,31,2016-01-17,16,332
3,13,10,31,2016-01-18,17,333
3,13,10,31,2016-01-20,19,335
3,13,10,31,2016-01-21,20,336
3,13,10,31,2016-01-22,21,337
3,13,10,31,2016-01-23,22,338
3,13,10,31,2016-01-24,23,339
3,13,10,31,2016-01-25,24,340
3,13,10,31,2016-01-26,25,341
3,13,10,31,2016-01-27,26,342
3,13,10,31,2016-01-29,28,344
3,13,10,1507,2016-01-01,0,316
3,13,10,1507,2016-01-02,1,317
3,13,10,1507,2016-01-03,2,318
3,13,10,1507,2016-01-04,3,319
3,13,10,1507,2016-01-06,5,321
3,13,10,1507,2016-01-07,6,322
3,13,10,1507,2016-01-08,7,323
3,13,10,1507,2016-01-09,8,324
3,13,10,1507,2016-01-10,9,325
3,13,10,1507,2016-01-11,10,326
3,13,10,1507,2016-01-12,11,327
3,13,10,1507,2016-01-13,12,328
3,13,10,1507,2016-01-14,13,329
3,13,10,1507,2016-01-15,14,330
3,13,10,1507,2016-01-16,15,331
3,13,10,1507,2016-01-17,16,332
3,13,10,1507,2016-01-18,17,333
3,13,10,1507,2016-01-20,19,335
3,13,10,1507,2016-01-21,20,336
3,13,10,1507,2016-01-22,21,337
3,13,10,1507,2016-01-23,22,338
3,13,10,1507,2016-01-24,23,339
3,13,10,1507,2016-01-25,24,340
3,13,10,1507,2016-01-26,25,341
3,13,10,1507,2016-01-27,26,342
3,13,10,1507,2016-01-29,28,344
3,13,10,1149,2016-01-01,0,316
3,13,10,1149,2016-01-02,1,317
3,13,10,1149,2016-01-03,2,318
3,13,10,1149,2016-01-04,3,319
3,13,10,1149,2016-01-06,5,321
3,13,10,1149,2016-01-07,6,322
3,13,10,1149,2016-01-08,7,323
3,13,10,1149,2016-01-09,8,324
3,13,10,1149,2016-01-10,9,325
3,13,10,1149,2016-01-11,10,326
3,13,10,1149,2016-01-12,11,327
3,13,10,1149,2016-01-13,12,328
3,13,10,1149,2016-01-14,13,329
3,13,10,1149,2016-01-15,14,330
3,13,10,1149,2016-01-16,15,331
3,13,10,1149,2016-01-17,16,332
3,13,10,1149,2016-01-18,17,333
3,13,10,1149,2016-01-20,19,335
3,13,10,1149,2016-01-21,20,336
3,13,10,1149,2016-01-22,21,337
3,13,10,1149,2016-01-23,22,338
3,13,10,1149,2016-01-24,23,339
3,13,10,1149,2016-01-25,24,340
3,13,10,1149,2016-01-26,25,341
3,13,10,1149,2016-01-27,26,342
3,13,10,1149,2016-01-29,28,344
3,13,10,1956,2016-01-01,0,316
3,13,10,1956,2016-01-02,1,317
3,13,10,1956,2016-01-03,2,318
3,13,10,1956,2016-01-04,3,319
3,13,10,1956,2016-01-06,5,321
3,13,10,1956,2016-01-07,6,322
3,13,10,1956,2016-01-08,7,323
3,13,10,1956,2016-01-09,8,324
3,13,10,1956,2016-01-10,9,325
3,13,10,1956,2016-01-11,10,326
3,13,10,1956,2016-01-12,11,327
3,13,10,1956,2016-01-13,12,328
3,13,10,1956,2016-01-14,13,329
3,13,10,1956,2016-01-15,14,330
3,13,10,1956,2016-01-16,15,331
3,13,10,1956,2016-01-17,16,332
3,13,10,1956,2016-01-18,17,333
3,13,10,1956,2016-01-20,19,335
3,13,10,1956,2016-01-21,20,336
3,13,10,1956,2016-01-22,21,337
3,13,10,1956,2016-01-23,22,338
3,13,10,1956,2016-01-24,23,339
3,13,10,1956,2016-01-25,24,340
3,13,10,1956,2016-01-26,25,341
3,13,10,1956,2016-01-27,26,342
3,13,10,1956,2016-01-29,28,344
3,13,10,296,2016-01-01,0,316
3,13,10,296,2016-01-02,1,317
3,13,10,296,2016-01-03,2,318
3,13,10,296,2016-01-04,3,319
3,13,10,296,2016-01-06,5,321
3,13,10,296,2016-01-07,6,322
3,13,10,296,2016-01-08,7,323
3,13,10,296,2016-01-09,8,324
3,13,10,296,2016-01-10,9,325
3,13,10,296,2016-01-11,10,326
3,13,10,296,2016-01-12,11,327
3,13,10,296,2016-01-13,12,328
3,13,10,296,2016-01-14,13,329
3,13,10,296,2016-01-15,14,330
3,13,10,296,2016-01-16,15,331
3,13,10,296,2016-01-17,16,332
3,13,10,296,2016-01-18,17,333
3,13,10,296,2016-01-20,19,335
3,13,10,296,2016-01-21,20,336
3,13,10,296,2016-01-22,21,337
3,13,10,296,2016-01-23,22,338
3,13,10,296,2016-01-24,23,339
3,13,10,296,2016-01-25,24,340
3,13,10,296,2016-01-26,25,341
3,13,10,296,2016-01-27,26,342
3,13,10,296,2016-01-29,28,344
3,13,10,2056,2016-01-01,0,316
3,13,10,2056,2016-01-02,1,317
3,13,10,2056,2016-01-03,2,318
3,13,10,2056,2016-01-04,3,319
3,13,10,2056,2016-01-06,5,321
3,13,10,2056,2016-01-07,6,322
3,13,10,2056,2016-01-08,7,323
3,13,10,2056,2016-01-09,8,324
3,13,10,2056,2016-01-10,9,325
3,13,10,2056,2016-01-11,10,326
3,13,10,2056,2016-01-12,11,327
3,13,10,2056,2016-01-13,12,328
3,13,10,2056,2016-01-14,13,329
3,13,10,2056,2016-01-15,14,330
3,13,10,2056,2016-01-16,15,331
3,13,10,2056,2016-01-17,16,332
3,13,10,2056,2016-01-18,17,333
3,13,10,2056,2016-01-20,19,335
3,13,10,2056,2016-01-21,20,336
3,13,10,2056,2016-01-22,21,337
3,13,10,2056,2016-01-23,22,338
3,13,10,2056,2016-01-24,23,339
3,13,10,2056,2016-01-25,24,340
3,13,10,2056,2016-01-26,25,341
3,13,10,2056,2016-01-27,26,342
3,13,10,2056,2016-01-29,28,344
3,13,10,15,2016-01-01,0,316
3,13,10,15,2016-01-02,1,317
3,13,10,15,2016-01-03,2,318
3,13,10,15,2016-01-04,3,319
3,13,10,15,2016-01-06,5,321
3,13,10,15,2016-01-07,6,322
3,13,10,15,2016-01-08,7,323
3,13,10,15,2016-01-09,8,324
3,13,10,15,2016-01-10,9,325
3,13,10,15,2016-01-11,10,326
3,13,10,15,2016-01-12,11,327
3,13,10,15,2016-01-13,12,328
3,13,10,15,2016-01-14,13,329
3,13,10,15,2016-01-15,14,330
3,13,10,15,2016-01-16,15,331
3,13,10,15,2016-01-17,16,332
3,13,10,15,2016-01-18,17,333
3,13,10,15,2016-01-20,19,335
3,13,10,15,2016-01-21,20,336
3,13,10,15,2016-01-22,21,337
3,13,10,15,2016-01-23,22,338
3,13,10,15,2016-01-24,23,339
3,13,10,15,2016-01-25,24,340
3,13,10,15,2016-01-26,25,341
3,13,10,15,2016-01-27,26,342
3,13,10,15,2016-01-29,28,344
3,13,10,2131,2016-01-01,0,316
3,13,10,2131,2016-01-02,1,317
3,13,10,2131,2016-01-03,2,318
3,13,10,2131,2016-01-04,3,319
3,13,10,2131,2016-01-06,5,321
3,13,10,2131,2016-01-07,6,322
3,13,10,2131,2016-01-08,7,323
3,13,10,2131,2016-01-09,8,324
3,13,10,2131,2016-01-10,9,325
3,13,10,2131,2016-01-11,10,326
3,13,10,2131,2016-01-12,11,327
3,13,10,2131,2016-01-13,12,328
3,13,10,2131,2016-01-14,13,329
3,13,10,2131,2016-01-15,14,330
3,13,10,2131,2016-01-16,15,331
3,13,10,2131,2016-01-17,16,332
3,13,10,2131,2016-01-18,17,333
3,13,10,2131,2016-01-20,19,335
3,13,10,2131,2016-01-21,20,336
3,13,10,2131,2016-01-22,21,337
3,13,10,2131,2016-01-23,22,338
3,13,10,2131,2016-01-24,23,339
3,13,10,2131,2016-01-25,24,340
3,13,10,2131,2016-01-26,25,341
3,13,10,2131,2016-01-27,26,342
3,13,10,2131,2016-01-29,28,344
3,13,10,792,2016-01-01,0,316
3,13,10,792,2016-01-02,1,317
3,13,10,792,2016-01-03,2,318
3,13,10,792,2016-01-04,3,319
3,13,10,792,2016-01-06,5,321
3,13,10,792,2016-01-07,6,322
3,13,10,792,2016-01-08,7,323
3,13,10,792,2016-01-09,8,324
3,13,10,792,2016-01-10,9,325
3,13,10,792,2016-01-11,10,326
3,13,10,792,2016-01-12,11,327
3,13,10,792,2016-01-13,12,328
3,13,10,792,2016-01-14,13,329
3,13,10,792,2016-01-15,14,330
3,13,10,792,2016-01-16,15,331
3,13,10,792,2016-01-17,16,332
3,13,10,792,2016-01-18,17,333
3,13,10,792,2016-01-20,19,335
3,13,10,792,2016-01-21,20,336
3,13,10,792,2016-01-22,21,337
3,13,10,792,2016-01-23,22,338
3,13,10,792,2016-01-24,23,339
3,13,10,792,2016-01-25,24,340
3,13,10,792,2016-01-26,25,341
3,13,10,792,2016-01-27,26,342
3,13,10,792,2016-01-29,28,344
3,13,10,736,2016-01-01,0,316
3,13,10,736,2016-01-02,1,317
3,13,10,736,2016-01-03,2,318
3,13,10,736,2016-01-04,3,319
3,13,10,736,2016-01-06,5,321
3,13,10,736,2016-01-07,6,322
3,13,10,736,2016-01-08,7,323
3,13,10,736,2016-01-09,8,324
3,13,10,736,2016-01-10,9,325
3,13,10,736,2016-01-11,10,326
3,13,10,736,2016-01-12,11,327
3,13,10,736,2016-01-13,12,328
3,13,10,736,2016-01-14,13,329
3,13,10,736,2016-01-15,14,330
3,13,10,736,2016-01-16,15,331
3,13,10,736,2016-01-17,16,332
3,13,10,736,2016-01-18,17,333
3,13,10,736,2016-01-20,19,335
3,13,10,736,2016-01-21,20,336
3,13,10,736,2016-01-22,21,337
3,13,10,736,2016-01-23,22,338
3,13,10,736,2016-01-24,23,339
3,13,10,736,2016-01-25,24,340
3,13,10,736,2016-01-26,25,341
3,13,10,736,2016-01-27,26,342
3,13,10,736,2016-01-29,28,344
13,28,10,2098,2016-01-01,0,316
13,28,10,2098,2016-01-02,1,317
13,28,10,2098,2016-01-03,2,318
13,28,10,2098,2016-01-04,3,319
13,28,10,2098,2016-01-06,5,321
13,28,10,2098,2016-01-07,6,322
13,28,10,2098,2016-01-11,10,326
13,28,10,2098,2016-01-12,11,327
13,28,10,2098,2016-01-13,12,328
13,28,10,2098,2016-01-14,13,329
13,28,10,2098,2016-01-15,14,330
13,28,10,2098,2016-01-16,15,331
13,28,10,2098,2016-01-17,16,332
13,28,10,2098,2016-01-18,17,333
13,28,10,2098,2016-01-20,19,335
13,28,10,2098,2016-01-22,21,337
13,28,10,2098,2016-01-25,24,340
13,28,10,2098,2016-01-26,25,341
13,28,10,2098,2016-01-28,27,343
13,28,10,2098,2016-01-29,28,344
3,13,10,918,2016-01-01,0,316
3,13,10,918,2016-01-02,1,317
3,13,10,918,2016-01-03,2,318
3,13,10,918,2016-01-04,3,319
3,13,10,918,2016-01-06,5,321
3,13,10,918,2016-01-07,6,322
3,13,10,918,2016-01-08,7,323
3,13,10,918,2016-01-09,8,324
3,13,10,918,2016-01-10,9,325
3,13,10,918,2016-01-11,10,326
3,13,10,918,2016-01-12,11,327
3,13,10,918,2016-01-13,12,328
3,13,10,918,2016-01-14,13,329
3,13,10,918,2016-01-15,14,330
3,13,10,918,2016-01-16,15,331
3,13,10,918,2016-01-17,16,332
3,13,10,918,2016-01-18,17,333
3,13,10,918,2016-01-20,19,335
3,13,10,918,2016-01-21,20,336
3,13,10,918,2016-01-22,21,337
3,13,10,918,2016-01-23,22,338
3,13,10,918,2016-01-24,23,339
3,13,10,918,2016-01-25,24,340
3,13,10,918,2016-01-26,25,341
3,13,10,918,2016-01-27,26,342
3,13,10,918,2016-01-29,28,344
13,28,10,936,2016-01-01,0,316
13,28,10,936,2016-01-02,1,317
13,28,10,936,2016-01-03,2,318
13,28,10,936,2016-01-04,3,319
13,28,10,936,2016-01-06,5,321
13,28,10,936,2016-01-07,6,322
13,28,10,936,2016-01-11,10,326
13,28,10,936,2016-01-12,11,327
13,28,10,936,2016-01-13,12,328
13,28,10,936,2016-01-14,13,329
13,28,10,936,2016-01-15,14,330
13,28,10,936,2016-01-16,15,331
13,28,10,936,2016-01-17,16,332
13,28,10,936,2016-01-18,17,333
13,28,10,936,2016-01-20,19,335
13,28,10,936,2016-01-22,21,337
13,28,10,936,2016-01-25,24,340
13,28,10,936,2016-01-26,25,341
13,28,10,936,2016-01-28,27,343
13,28,10,936,2016-01-29,28,344
3,13,10,352,2016-01-01,0,316
3,13,10,352,2016-01-02,1,317
3,13,10,352,2016-01-03,2,318
3,13,10,352,2016-01-04,3,319
3,13,10,352,2016-01-06,5,321
3,13,10,352,2016-01-07,6,322
3,13,10,352,2016-01-08,7,323
3,13,10,352,2016-01-09,8,324
3,13,10,352,2016-01-10,9,325
3,13,10,352,2016-01-11,10,326
3,13,10,352,2016-01-12,11,327
3,13,10,352,2016-01-13,12,328
3,13,10,352,2016-01-14,13,329
3,13,10,352,2016-01-15,14,330
3,13,10,352,2016-01-16,15,331
3,13,10,352,2016-01-17,16,332
3,13,10,352,2016-01-18,17,333
3,13,10,352,2016-01-20,19,335
3,13,10,352,2016-01-21,20,336
3,13,10,352,2016-01-22,21,337
3,13,10,352,2016-01-23,22,338
3,13,10,352,2016-01-24,23,339
3,13,10,352,2016-01-25,24,340
3,13,10,352,2016-01-26,25,341
3,13,10,352,2016-01-27,26,342
3,13,10,352,2016-01-29,28,344
13,28,10,1352,2016-01-01,0,316
13,28,10,1352,2016-01-02,1,317
13,28,10,1352,2016-01-03,2,318
13,28,10,1352,2016-01-04,3,319
13,28,10,1352,2016-01-06,5,321
13,28,10,1352,2016-01-07,6,322
13,28,10,1352,2016-01-11,10,326
13,28,10,1352,2016-01-12,11,327
13,28,10,1352,2016-01-13,12,328
13,28,10,1352,2016-01-14,13,329
13,28,10,1352,2016-01-15,14,330
13,28,10,1352,2016-01-16,15,331
13,28,10,1352,2016-01-17,16,332
13,28,10,1352,2016-01-18,17,333
13,28,10,1352,2016-01-20,19,335
13,28,10,1352,2016-01-22,21,337
13,28,10,1352,2016-01-25,24,340
13,28,10,1352,2016-01-26,25,341
13,28,10,1352,2016-01-28,27,343
13,28,10,1352,2016-01-29,28,344
3,13,10,233,2016-01-01,0,316
3,13,10,233,2016-01-02,1,317
3,13,10,233,2016-01-03,2,318
3,13,10,233,2016-01-04,3,319
3,13,10,233,2016-01-06,5,321
3,13,10,233,2016-01-07,6,322
3,13,10,233,2016-01-08,7,323
3,13,10,233,2016-01-09,8,324
3,13,10,233,2016-01-10,9,325
3,13,10,233,2016-01-11,10,326
3,13,10,233,2016-01-12,11,327
3,13,10,233,2016-01-13,12,328
3,13,10,233,2016-01-14,13,329
3,13,10,233,2016-01-15,14,330
3,13,10,233,2016-01-16,15,331
3,13,10,233,2016-01-17,16,332
3,13,10,233,2016-01-18,17,333
3,13,10,233,2016-01-20,19,335
3,13,10,233,2016-01-21,20,336
3,13,10,233,2016-01-22,21,337
3,13,10,233,2016-01-23,22,338
3,13,10,233,2016-01-24,23,339
3,13,10,233,2016-01-25,24,340
3,13,10,233,2016-01-26,25,341
3,13,10,233,2016-01-27,26,342
3,13,10,233,2016-01-29,28,344
3,25,12,534,2016-01-19,18,334
3,25,12,534,2016-01-20,19,335
3,25,12,534,2016-01-21,20,336
3,25,12,534,2016-01-01,0,316
3,25,12,534,2016-01-02,1,317
3,25,12,534,2016-01-03,2,318
3,25,12,534,2016-01-04,3,319
3,25,12,534,2016-01-05,4,320
3,25,12,534,2016-01-07,6,322
3,25,12,534,2016-01-08,7,323
3,25,12,534,2016-01-09,8,324
3,25,12,534,2016-01-11,10,326
3,25,12,534,2016-01-12,11,327
3,25,12,534,2016-01-13,12,328
3,25,12,534,2016-01-14,13,329
3,25,12,534,2016-01-15,14,330
3,25,12,534,2016-01-16,15,331
3,25,12,534,2016-01-17,16,332
3,25,12,534,2016-01-18,17,333
3,25,12,534,2016-01-22,21,337
3,25,12,534,2016-01-23,22,338
3,25,12,534,2016-01-24,23,339
3,25,12,534,2016-01-25,24,340
3,25,12,534,2016-01-26,25,341
3,25,12,534,2016-01-27,26,342
3,25,12,534,2016-01-28,27,343
3,13,12,534,2016-01-27,26,342
3,13,12,534,2016-01-01,0,316
3,13,12,534,2016-01-02,1,317
3,13,12,534,2016-01-03,2,318
3,13,12,534,2016-01-04,3,319
3,13,12,534,2016-01-06,5,321
3,13,12,534,2016-01-07,6,322
3,13,12,534,2016-01-08,7,323
3,13,12,534,2016-01-09,8,324
3,13,12,534,2016-01-10,9,325
